1314,2018-09-20,3,10,20,21,27,33,39,21,20,4,2,2,1,2,1,0,3.00,91653600,7.00,10142500,305.00,251300,13248.00,6100,194740.00,1000
1313,2018-09-17,5,12,21,31,36,43,27,,,4,2,1,1,1,2,1,1.00,200000000,6.00,11915800,181.00,426500,9087.00,8900,154134.00,1000
1312,2018-09-13,13,24,25,26,32,39,6,26,13,3,3,0,1,3,2,0,2.00,120471500,14.00,5163200,309.00,252600,13016.00,6300,193425.00,1000
1311,2018-09-10,12,23,26,29,36,37,15,36,,3,3,0,1,3,2,0,3.00,335970100,11.00,8488000,325.00,310200,15349.00,6900,244472.00,1000
1310,2018-09-06,9,24,25,27,34,36,14,"24,34,36",,3,3,1,0,3,2,0,0.00,0,11.00,7524800,286.00,312500,14822.00,6300,227796.00,1000
1309,2018-09-03,24,32,34,36,41,43,23,34,,2,4,0,0,1,3,2,1.00,600000000,10.00,10762100,252.00,461200,11693.00,10500,195021.00,1000
1308,2018-08-30,6,9,10,15,34,39,3,6,,3,3,3,1,0,2,0,0.00,0,9.00,9668100,256.00,367000,14009.00,7000,230628.00,1000
1307,2018-08-27,6,25,27,28,30,43,14,,27,3,3,1,0,4,0,1,1.00,600000000,7.00,14158900,255.00,419700,15399.00,7300,247462.00,1000
1306,2018-08-23,7,11,23,36,38,41,37,"36,38",23,4,2,1,1,1,2,1,1.00,600000000,13.00,7710200,446.00,242700,18676.00,6100,280525.00,1000
1305,2018-08-20,4,6,19,36,38,40,28,"6,38,40",,1,5,2,1,0,3,0,0.00,0,10.00,9931800,256.00,418900,13785.00,8200,224118.00,1000
1304,2018-08-16,6,25,30,38,40,42,17,42,,1,5,1,0,2,2,1,1.00,600000000,12.00,8887600,247.00,466300,13787.00,8800,229519.00,1000
1303,2018-08-13,7,10,24,33,35,42,43,7,,3,3,2,0,1,2,1,0.00,0,6.00,14727200,255.00,374200,13263.00,7600,218284.00,1000
1302,2018-08-09,4,7,25,30,34,43,38,"7,30",,3,3,2,0,2,1,1,0.00,0,3.00,27331800,274.00,323100,11765.00,7900,175049.00,1000
1301,2018-08-06,6,7,9,16,30,41,22,,6,3,3,3,1,1,0,1,0.00,0,3.00,23477200,199.00,382200,11338.00,7000,189255.00,1000
1300,2018-08-02,3,18,25,26,32,33,27,3,,3,3,1,1,2,2,0,1.00,200000000,5.00,13105000,300.00,235800,13090.00,5700,183347.00,1000
1299,2018-07-30,3,12,24,28,38,39,10,,,2,4,1,1,2,2,0,2.00,259380200,17.00,4455600,424.00,192900,17776.00,4800,252669.00,1000
1298,2018-07-26,4,6,15,22,30,42,7,42,,1,5,2,1,2,0,1,0.00,0,5.00,14020200,225.00,336400,11493.00,6900,188659.00,1000
1297,2018-07-23,1,2,7,29,34,42,41,,,3,3,3,0,1,1,1,1.00,200000000,1.00,69787900,123.00,612700,8865.00,8900,158700.00,1000
1296,2018-07-19,5,11,15,16,23,32,4,23,,4,2,1,3,1,1,0,3.00,84258400,9.00,7412800,355.00,202900,15301.00,4900,212444.00,1000
1295,2018-07-16,14,23,31,37,39,43,32,"14,39",,5,1,0,1,1,3,1,1.00,200000000,3.00,23040400,161.00,463600,9057.00,8700,142032.00,1000
1294,2018-07-12,7,14,18,26,28,39,2,,,2,4,1,2,2,1,0,1.00,258113600,12.00,5745200,331.00,224900,14692.00,5300,205387.00,1000
1293,2018-07-09,2,5,15,27,30,35,11,30,,4,2,2,1,2,1,0,1.00,200000000,13.00,5268800,280.00,264100,13415.00,5800,193522.00,1000
1292,2018-07-05,1,18,29,30,31,37,35,,,4,2,1,1,2,2,0,3.00,78782500,3.00,23635500,185.00,413900,9215.00,8700,152991.00,1000
1291,2018-07-02,2,6,8,12,13,17,1,,2,2,4,3,3,0,0,0,1.00,506881500,14.00,5511300,514.00,162100,20846.00,4200,290663.00,1000
1290,2018-06-28,18,24,27,32,35,41,10,24,,3,3,0,1,2,2,1,0.00,0,5.00,14982100,209.00,387000,10206.00,8300,161049.00,1000
1289,2018-06-25,6,9,16,24,29,37,3,"9,24",,3,3,2,1,2,1,0,1.00,522362900,27.00,3097700,399.00,226300,16548.00,5700,250180.00,1000
1288,2018-06-21,8,9,19,24,35,43,11,9,,4,2,2,1,1,1,1,0.00,0,9.00,8119400,197.00,400600,10900.00,7600,181785.00,1000
1287,2018-06-18,9,21,23,34,37,38,40,37,,4,2,1,0,2,3,0,2.00,161407700,5.00,16217900,207.00,423000,11588.00,7900,193422.00,1000
1286,2018-06-14,11,32,37,39,41,42,43,42,,4,2,0,1,0,3,2,1.00,200000000,5.00,15152000,223.00,366800,9653.00,8900,151359.00,1000
1285,2018-06-11,7,8,13,36,38,42,6,,,2,4,2,1,0,2,1,3.00,280267300,3.00,30811300,298.00,334900,14645.00,7200,242303.00,1000
1284,2018-06-07,4,14,17,21,24,39,7,,,3,3,1,2,2,1,0,0.00,0,7.00,11765900,277.00,321100,13809.00,6800,216404.00,1000
1283,2018-06-04,1,26,27,30,37,38,4,1,,3,3,1,0,3,2,0,0.00,0,5.00,15490600,140.00,597400,8184.00,10800,159189.00,1000
1282,2018-05-31,1,4,10,11,24,28,29,,,2,4,3,1,2,0,0,4.00,51367400,15.00,4109500,632.00,105300,20253.00,3400,246442.00,1000
1281,2018-05-28,3,7,9,15,29,40,17,"9,29",,5,1,3,1,1,1,0,1.00,571521400,4.00,21445800,346.00,267700,16452.00,5900,249985.00,1000
1280,2018-05-24,1,9,11,21,29,36,7,,,5,1,2,1,2,1,0,1.00,600000000,12.00,7665100,453.00,219200,16973.00,6100,263528.00,1000
1279,2018-05-21,4,10,16,17,20,24,31,4,,1,5,2,3,1,0,0,0.00,0,8.00,10614400,270.00,339600,15008.00,6400,232640.00,1000
1278,2018-05-17,3,4,18,28,34,36,6,,,1,5,2,1,1,2,0,0.00,0,11.00,6614700,229.00,343100,12020.00,6900,203075.00,1000
1277,2018-05-14,12,16,20,22,31,43,33,16,,2,4,0,3,1,1,1,1.00,200000000,1.00,76027400,176.00,466500,8578.00,10100,155018.00,1000
1276,2018-05-10,5,6,9,11,16,35,22,,,4,2,3,2,0,1,0,1.00,276629800,14.00,4954300,277.00,270400,15622.00,5000,233320.00,1000
1275,2018-05-07,7,19,21,28,40,41,3,,7,4,2,1,1,2,1,1,1.00,200000000,9.00,8181300,309.00,257300,11991.00,7000,179635.00,1000
1274,2018-05-03,3,15,18,23,31,37,34,"18,37",3,5,1,1,2,1,2,0,9.00,206748000,21.00,5352800,739.00,164200,26657.00,4800,354582.00,1000
1273,2018-04-30,18,20,22,26,34,37,4,37,,1,5,0,2,2,2,0,0.00,0,13.00,9101500,356.00,358900,15759.00,8500,253524.00,1000
1272,2018-04-26,4,9,13,32,37,38,42,,,3,3,2,1,0,3,0,0.00,0,9.00,11430000,411.00,270300,17361.00,6700,266492.00,1000
1271,2018-04-23,1,11,14,27,39,42,32,,,4,2,1,2,1,1,1,1.00,600000000,12.00,9956600,463.00,278600,20219.00,6700,309541.00,1000
1270,2018-04-19,9,10,24,30,35,40,38,"9,10",,2,4,2,0,2,2,0,0.00,0,6.00,17602100,230.00,495900,12847.00,9300,220595.00,1000
1269,2018-04-16,9,10,11,33,39,42,25,11,,4,2,2,1,0,2,1,0.00,0,11.00,8442300,259.00,387200,13658.00,7700,227667.00,1000
1268,2018-04-12,8,11,15,22,35,36,30,,,3,3,1,2,1,2,0,0.00,0,6.00,11633900,372.00,202600,16294.00,4800,223237.00,1000
1267,2018-04-09,4,18,31,33,34,41,9,,,3,3,1,1,0,3,1,1.00,200000000,8.00,9610300,174.00,477100,9289.00,9400,158285.00,1000
1266,2018-04-05,3,12,16,23,25,28,17,28,,3,3,1,2,3,0,0,3.00,168675400,13.00,5706600,504.00,158900,22019.00,3800,274000.00,1000
1265,2018-04-02,5,20,26,27,28,33,12,"27,33",,3,3,1,1,3,1,0,1.00,600000000,17.00,5789300,303.00,350700,15212.00,7300,252506.00,1000
1264,2018-03-29,1,6,27,33,35,43,15,,,5,1,2,0,1,2,1,0.00,0,10.00,8745300,205.00,460700,11081.00,9000,189627.00,1000
1263,2018-03-26,3,8,13,14,31,37,6,,,4,2,2,2,0,2,0,1.00,600000000,5.00,19231500,352.00,295000,19174.00,5700,291858.00,1000
1262,2018-03-22,4,11,15,20,24,43,10,20,,3,3,1,3,1,0,1,0.00,0,5.00,16225100,243.00,360500,12230.00,7500,205652.00,1000
1261,2018-03-19,9,20,26,29,30,34,42,26,,2,4,1,1,3,1,0,0.00,0,3.00,24827700,143.00,562500,8652.00,9800,153917.00,1000
1260,2018-03-15,3,8,16,19,25,26,32,"16,26",,3,3,2,2,2,0,0,2.00,281942000,22.00,3613600,398.00,215700,18024.00,5000,259415.00,1000
1259,2018-03-12,10,16,20,26,33,36,41,20,,1,5,1,2,1,2,0,0.00,0,7.00,11575700,214.00,408900,10048.00,9200,163850.00,1000
1258,2018-03-08,8,14,20,25,31,41,35,,8,3,3,1,2,1,1,1,1.00,200000000,5.00,13728100,215.00,344700,9770.00,8000,156882.00,1000
1257,2018-03-05,1,11,19,23,32,37,14,32,,5,1,1,2,1,2,0,2.00,303281400,13.00,6828800,299.00,320600,14077.00,7100,222893.00,1000
1256,2018-03-01,2,5,16,32,35,41,25,2,,3,3,2,1,0,2,1,0.00,0,9.00,8648600,218.00,385600,11671.00,7600,178256.00,1000
1255,2018-02-26,2,14,15,27,40,43,41,15,,3,3,1,2,1,1,1,1.00,200000000,9.00,8373700,216.00,376800,11043.00,7700,173151.00,1000
1254,2018-02-22,7,8,11,15,36,39,37,,,4,2,2,2,0,2,0,2.00,266505100,7.00,10996800,347.00,239500,16244.00,5400,249210.00,1000
1253,2018-02-19,1,12,14,24,33,37,15,,,3,3,1,2,1,2,0,1.00,600000000,5.00,19848100,275.00,389700,15566.00,7200,254671.00,1000
1252,2018-02-15,4,15,18,19,22,29,37,,15,3,3,1,3,2,0,0,0.00,0,14.00,5893600,295.00,302000,14690.00,6400,234933.00,1000
1251,2018-02-12,21,28,31,33,34,40,23,40,,3,3,0,0,2,4,0,0.00,0,2.00,37898500,142.00,576400,7296.00,11800,131873.00,1000
1250,2018-02-08,3,10,18,22,23,40,27,,,2,4,2,1,2,1,0,1.00,200000000,17.00,3846400,282.00,250400,13076.00,5700,186681.00,1000
1249,2018-02-05,5,8,15,20,25,27,6,,5,4,2,2,2,2,0,0,3.00,82418700,7.00,9716400,341.00,215400,17409.00,4400,236417.00,1000
1248,2018-02-01,2,6,14,28,34,37,3,,,1,5,2,1,1,2,0,1.00,200000000,10.00,6616600,339.00,210700,14017.00,5300,193443.00,1000
1247,2018-01-29,4,7,17,18,26,36,35,"4,36",,2,4,2,2,1,1,0,3.00,78487100,5.00,14128100,265.00,287800,12698.00,6300,194401.00,1000
1246,2018-01-25,4,10,11,23,36,37,34,,,3,3,2,1,1,2,0,4.00,208129200,11.00,8259700,338.00,290300,17606.00,5800,259457.00,1000
1245,2018-01-22,13,15,27,30,31,39,8,15,,5,1,0,2,2,2,0,0.00,0,11.00,7719600,320.00,286500,14731.00,6500,220599.00,1000
1244,2018-01-18,10,15,17,18,20,41,35,41,18,3,3,1,4,0,0,1,0.00,0,2.00,36995000,147.00,543500,7776.00,10800,146526.00,1000
1243,2018-01-15,23,24,32,37,41,42,29,"37,42",,3,3,0,0,2,2,2,1.00,322894600,7.00,11757200,187.00,475300,9881.00,9500,173164.00,1000
1242,2018-01-11,12,22,28,34,37,42,33,,,1,5,0,1,2,2,1,1.00,200000000,3.00,24857500,173.00,465500,10255.00,8200,167282.00,1000
